code,name,credits,department
HART-2242,ESTETICA CONTEMPORANEA (Ciclo 1 de 8 semanas),2,Historia del Arte
HART-2522,BARROCO EUROPEO (Ciclo 1 de 8 semanas),2,Historia del Arte
HART-3240,SEMINARIO PROBLEMAS HISTORIOGRAFICOS EN AMERICA LATINA SIGLO XX (Ciclo 1 de 8 semanas),2,Historia del Arte
LENG-1151,ENGLISH 01 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1152,ENGLISH 02 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1153,ENGLISH 03 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1154,ENGLISH 04 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1155,ENGLISH 05 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1156,ENGLISH 06 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1157,ENGLISH 07 - SPEAKING 1 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1158,ENGLISH 08 - WRITING 1 (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1159,ENGLISH 09A WRITING 2 - FOR SCIENCE AND ENGINEERING (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1160,ENGLISH 09B WRITING 2 - FOR HUMANITIES AND SOCIAL SCIENCE (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1161,ENGLISH 10A SPEAKING 2 FOR ACADEMIC PURPOSES (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1162,ENGLISH 10B SPEAKING 2 FOR PROFESSIONAL PURPOSES (Ciclo 1 de 8 semanas),0,Lenguas y Cultura
LENG-1511,ESCRITURA UNIVERSITARIA 1 (Ciclo 1 de 8 semanas),2,Lenguas y Cultura
LITE-1621,ESCRITURA UNIVERSITARIA I (Ciclo 1 de 8 semanas),2,Literatura
MUSI-1148,MUSICA DE LA EDAD MEDIA,2,Musica
MUSI-2511,BANDA SONORA 2 (Ciclo 1 de 8 semanas),2,Musica
CBCO-1017,CONTEXTO PATRIMONIAL DE LA ARQUITECTURA EN COLOMBIA (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCO-1019,ARQUITECTURA Y LO PUBLICO EN COLOMBIA (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCO-1032,LA NACION DESDE LOS MEDIOS (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCO-1064,SUSTANCIAS PSICOACTIVAS Y POLITICAS DE DROGAS: LO QUE TODO EL MUNDO DEBE SABER (Ciclo 2 de 8 semanas,2,CBU Area Colombia
CBCO-1080,COLOMBIA PAIS DE DESIGUALDADES: CLASE RAZA GENERO. (Tipo E - Ciclo 1 de 8 semanas),2,CBU Area Colombia
CBCO-1127,CINE COLOMBIANO: MODOS DE VER (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCO-1139,LAS TELECOMUNICACIONES EN COLOMBIA : PASADO Y PRESENTE (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCO-1166,MUSICA AFRO-COLOMBIANA (Ciclo 2 de 8 semanas),2,CBU Area Colombia
CBCA-1004,LO PROPIO Y LO OTRO UNA MIRADA DESDE LA ANTROPOLOGIA (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1007,NATURALEZA SOCIEDADES INDIGENAS Y PAISAJES (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1015,OBRAS MAESTRAS DE LA ARQUITECTURA DEL RENACIMIENTO ITALIANO (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1031,ARTE Y CINE: VER ES UN APRENDIZAJE (Tipo E - Ciclo 1 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1033,PERIODISMOS INSUBORDINADOS: DEL PAPEL A LAS PANTALLAS (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1035,COMUNICACION Y TECNOLOGIA EN EL TIEMPO (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1041,ETICA Y CREATIVIDAD (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1059,CINE Y CRIMEN (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1060,¡REVOLUCION! REIMAGINANDO LA UTOPIA (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1067,HISTORICAL AND PHILOSOFICAL FOUNDATIONS OF EDUCATION (Tipo I),2,CBU Area Cultura Arte y Humanidades
CBCA-1071,DEMOCRACIA Y EDUCACION (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1130,TEORIAS DEL HUMOR (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1144,EL INDIVIDUO INTERCULTURAL (Tipo I),2,CBU Area Cultura Arte y Humanidades
CBCA-1155,APRECIACION DEL BLUES Y ROCK CONTEMPORANEO (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1158,MUSICA DE LATINOAMERICA (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1159,CULTURAS MUSICALES DEL MUNDO (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1161,UN SIGLO DE JAZZ (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1162,MU¿SICA ACADE¿MICA OCCIDENTAL DE LOS SIGLOS XX Y XXI (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1167,MUSICA DE LOS SIGLO XVII Y XVIII (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1169,MUSICA Y CINEMATOGRAFIA: HISTORIA Y TENDENCIAS ESTETICAS (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBCA-1170,APRECIACION DE LA MUSICA: EMOCIONES ESTILOS E HISTORIA (Ciclo 2 de 8 semanas),2,CBU Area Cultura Arte y Humanidades
CBPC-1044,ESTADO RESISTENCIA Y CAMBIO SOCIAL (Tipo E - Ciclo 1 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1047,HISTORIA DEL DESARROLLO (Tipo E - Ciclo 1 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1096,SIGLO DE ORO DE LA FISICA (Ciclo 2 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1108,GEOGRAFIA POLITICA (Ciclo 2 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1136,GRANDES PROYECTOS EN LA HISTORIA DE LA HUMANIDAD (Ciclo 2 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1138,TECNOLOGIA DE IRONMAN (Ciclo 2 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1172,BIOETICA (Tipo E - Ciclo 1 de 8 semanas),2,CBU Area Pensamiento Cientifico
CBPC-1178,AGUA: ABUNDANCIA Y ESCASEZ EN AMERICA LATINA (Ciclo 2 de 8 semanas),2,CBU Area Pensamiento Cientifico
EDUC-1213,LAB EDUCACION Y DEMOCRACIA (Ciclo 2 de 8 semanas),1,Educacion
EDUC-2007,INVESTIGACION EN EDUCACION (Ciclo 2 de 8 semanas),2,Educacion
EDUC-4037,DISENO DE INVESTIGACION CUANTITATIVO (Ciclo 2 de 8 semanas),2,Educacion
EDUC-4041,ANALISIS DE INVESTIGACION ACCION PARTIPATIVA (Ciclo 2 de 8 semanas),2,Educacion
HART-1131,HISTORIA DE LA FOTOGRAFIA (Ciclo 2 de 8 semanas),2,Historia del Arte
HART-2104,PRIMITIVISMO EN EL ARTE OCCIDENTAL (Ciclo 2 de 8 semanas),2,Historia del Arte
HART-2143,DE LA TIERRA AL CONCEPTO 1960-1980 (Ciclo 2 de 8 semanas),2,Historia del Arte
HART-2230,ESTETICA MODERNA (Ciclo 2 de 8 semanas),2,Historia del Arte
HART-2443,NUEVA FIGURACION EN AMERICA LATINA SIGLO XX (Ciclo 2 de 8 semanas),2,Historia del Arte
LENG-1512,ESCRITURA UNIVERSITARIA 2 (Ciclo 2 de 8 semanas),2,Lenguas y Cultura
LITE-1622,ESCRITURA UNIVERSITARIA II (Ciclo 2 de 8 semanas),2,Literatura
ADMI-3XXA,ELECTIVA EN ADMINISTRACION 1,3,Administracion
ADMI-3XXB,ELECTIVA EN ADMINISTRACION 2,3,Administracion
ADMI-3XXC,ELECTIVA EN ADMINISTRACION 3,3,Administracion
ADMI-3XXD,ELECTIVA EN ADMINISTRACION 4,3,Administracion
ADMI-3XXE,ELECTIVA EN ADMINISTRACION 5,3,Administracion
ADMI-XXXX,REQUISITO INTERNACIONAL,0,Administracion
ADMI-2104B,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO,3,Administracion
ADMI-2605B,ORGANIZATIONS,3,Administracion
ADMI-3128B,GESTION CULTURAL: NOCIONES BASICAS,3,Administracion
ADMI-3133B,GERENCIA AMBIENTAL,3,Administracion
ADMI-3135B,CINE MEDIO AMBIENTE Y SOCIEDAD,3,Administracion
ANTR-1105A,LA CONDICION HUMANA,3,Antropoligia
ANTR-1106B,PENSAMIENTO INDIGENA,3,Antropoligia
ANTR-1114A,VIOLENCIA Y CIVILIZACION,3,Antropoligia
ANTR-1118A,NATURALEZA Y CULTURA,3,Antropoligia
ANTR-1119B,CULTURA E IMAGINACION VISUAL,3,Antropoligia
ANTR-1124A,TENER Y PODER,3,Antropoligia
ANTR-1125B,CAMPESINOS Y POLITICA,3,Antropoligia
ANTR-1128A,THE CITY: HISTORY ECONOMICS POLITICS SOCIETY AND CULTURE,3,Antropoligia
ANTR-1129B,SISTEMAS DE SALUD Y CULTURA. MEDICOS CURANDEROS Y PACIENTES,3,Antropoligia
ANTR-1130B,TRES MOMENTOS HISTORICOS EN LA MIRADA AL OTRO,3,Antropoligia
ANTR-1131B,IMAGENES Y PERCEPCIONES DE LA DIFERENCIA,3,Antropoligia
ANTR-1133A,EL CUERPO MODERNO HISTORIA Y CULTURA,3,Antropoligia
ANTR-1134B,DIVERSIDAD HUMANA,3,Antropoligia
CLE,CURSO LIBRE ELECCION,3,Libre
CLE1,CREDITO LIBRE ELECCION,1,Libre
